source,source_place_id,name,category,phone,address,road_address,latitude,longitude,search_region_code,region_code,region_resolution_source,region_distance_m,region_resolution_confidence,source_url,search_query,collected_at,naver_mapx,naver_mapy,resolved_region_code,reject_reason
KAKAO,26817378,컴컴베이커리카페,음식점 > 카페 > 테마카페 > 디저트카페,02-788-7365,서울 용산구 한강로2가 112-1,서울 용산구 한강대로44길 14,37.53081856304149,126.97058460505436,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,512,0.95,http://place.map.kakao.com/26817378,해방촌 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,2115286549,코제트,음식점 > 카페,02-2139-9011,서울 용산구 한남동 684-12,서울 용산구 대사관로5길 22,37.5352704672116,127.000579291447,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,86,0.9,http://place.map.kakao.com/2115286549,해방촌 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,801893852,보난자커피 한남점,음식점 > 카페 > 커피전문점 > 보난자커피,,서울 용산구 한남동 682-12,서울 용산구 이태원로54길 13,37.5377238731259,127.002172414098,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,388,0.9,http://place.map.kakao.com/801893852,해방촌 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,1607376461,이스터서울,음식점 > 카페,010-4420-7692,서울 용산구 한강로2가 133,서울 용산구 한강대로 126-4,37.5307543653712,126.969688592871,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,562,0.95,http://place.map.kakao.com/1607376461,해방촌 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,578126950,모닝사이드카페,음식점 > 카페,,서울 용산구 한강로2가 61,서울 용산구 한강대로40길 39-11,37.5307071482209,126.971854034322,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,478,0.95,http://place.map.kakao.com/578126950,해방촌 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,1491457111,미오앤나나,음식점 > 카페 > 커피전문점,0503-7151-7541,서울 중구 남학동 18,서울 중구 퇴계로28길 8-5,37.56044944175061,126.99104625707058,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,1077,0.7,http://place.map.kakao.com/1491457111,해방촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1185361619,파인즈,음식점 > 카페 > 커피전문점,02-318-4005,서울 중구 명동1가 1-3,서울 중구 명동길 73,37.56424847368204,126.98616858874772,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,687,0.7,http://place.map.kakao.com/1185361619,해방촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,685445756,도화아파트먼트 용산점,음식점 > 카페,070-7799-6985,서울 용산구 한강로2가 148-1,서울 용산구 한강대로38가길 31,37.53005284866531,126.97113926713664,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,567,0.95,http://place.map.kakao.com/685445756,해방촌 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,1069892792,팀앤메리,음식점 > 카페,,서울 중구 필동1가 3-17,서울 중구 퇴계로27길 12-3,37.5617964880173,126.991819135497,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,945,0.7,http://place.map.kakao.com/1069892792,해방촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,662216597,향월재카페,음식점 > 카페,,서울 중구 신당동 826-40,서울 중구 동호로17길 83,37.555000394597045,127.00605021163163,HAEBANGCHON_HUAM,,NO_REGION_MATCH,2245,0.0,http://place.map.kakao.com/662216597,해방촌 루프탑 카페,2026-09-08T22:18:46,,,,NO_REGION_MATCH
KAKAO,1531032887,명동아지트,음식점 > 카페,02-778-6080,서울 중구 충무로2가 66-9,서울 중구 명동8가길 7,37.56176073034472,126.98540393220809,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,969,0.7,http://place.map.kakao.com/1531032887,해방촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,591970180,테이크 블랭크,음식점 > 카페,,서울 용산구 한남동 641-10,서울 용산구 대사관로30길 6-11,37.5327727741546,127.005322062678,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,467,0.9,http://place.map.kakao.com/591970180,해방촌 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,1156799842,을지커피,음식점 > 카페,010-3275-1444,서울 중구 저동2가 83-5,서울 중구 마른내로 11-12,37.5652155601551,126.989214302638,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,532,0.7,http://place.map.kakao.com/1156799842,해방촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,980469189,사유의서재카페앤루프탑,음식점 > 카페,,서울 중구 남산동2가 13-1,서울 중구 퇴계로20길 13,37.5596785846541,126.985880825165,HAEBANGCHON_HUAM,,NO_REGION_MATCH,1180,0.0,http://place.map.kakao.com/980469189,해방촌 루프탑 카페,2026-09-08T22:18:46,,,,NO_REGION_MATCH
KAKAO,26911803,엔와이84.8,음식점 > 카페,02-790-9103,서울 용산구 남영동 84-8,서울 용산구 한강대로 268,37.5422060024068,126.973078557438,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,COORDINATE_FALLBACK,824,0.7,http://place.map.kakao.com/26911803,후암동 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,1746130456,아트몬,음식점 > 카페,010-9893-2393,서울 중구 남산동2가 49-14,서울 중구 퇴계로20나길 42,37.5573449187487,126.985201076369,HAEBANGCHON_HUAM,,NO_REGION_MATCH,1441,0.0,http://place.map.kakao.com/1746130456,후암동 루프탑 카페,2026-09-08T22:18:46,,,,NO_REGION_MATCH
KAKAO,1531032887,명동아지트,음식점 > 카페,02-778-6080,서울 중구 충무로2가 66-9,서울 중구 명동8가길 7,37.56176073034472,126.98540393220809,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,969,0.7,http://place.map.kakao.com/1531032887,후암동 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,19615417,서울루덴스,음식점 > 카페,02-795-4151,서울 용산구 이태원동 5-12,서울 용산구 회나무로 69,37.5404177441095,126.994260999632,HAEBANGCHON_HUAM,ITAEWON,ADDRESS:이태원동,636,0.95,http://place.map.kakao.com/19615417,후암동 루프탑 카페,2026-09-08T22:18:46,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,21555431,에브리씽벗더히어로,음식점 > 카페,02-792-7909,서울 용산구 이태원동 210-68,서울 용산구 회나무로 62,37.5400933449703,126.993505181508,HAEBANGCHON_HUAM,ITAEWON,ADDRESS:이태원동,604,0.95,http://place.map.kakao.com/21555431,후암동 루프탑 카페,2026-09-08T22:18:46,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,711864705,맥심플랜트,음식점 > 카페,070-4287-8557,서울 용산구 한남동 683-140,서울 용산구 이태원로 250,37.53698957357094,127.00099681148605,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,280,0.9,http://place.map.kakao.com/711864705,후암동 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,859448387,카키바움,음식점 > 카페,02-790-6275,서울 용산구 한강로1가 225-1,서울 용산구 한강대로52길 29,37.531779547247,126.972738367243,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로1가,343,0.95,http://place.map.kakao.com/859448387,후암동 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,1886309015,콩카페 이태원점,음식점 > 카페 > 커피전문점 > 콩카페,070-7717-0333,서울 용산구 이태원동 34-54,서울 용산구 녹사평대로 168-8,37.53324004328261,126.98945989685845,HAEBANGCHON_HUAM,ITAEWON,ADDRESS:이태원동,457,0.95,http://place.map.kakao.com/1886309015,후암동 루프탑 카페,2026-09-08T22:18:46,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,1491457111,미오앤나나,음식점 > 카페 > 커피전문점,0503-7151-7541,서울 중구 남학동 18,서울 중구 퇴계로28길 8-5,37.56044944175061,126.99104625707058,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,1077,0.7,http://place.map.kakao.com/1491457111,후암동 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1185361619,파인즈,음식점 > 카페 > 커피전문점,02-318-4005,서울 중구 명동1가 1-3,서울 중구 명동길 73,37.56424847368204,126.98616858874772,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,687,0.7,http://place.map.kakao.com/1185361619,후암동 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,285654982,인바이티드,음식점 > 카페,02-794-3332,서울 용산구 한강로1가 221-8,서울 용산구 한강대로52길 41,37.53144088107144,126.97322045443698,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로1가,374,0.95,http://place.map.kakao.com/285654982,후암동 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,26817378,컴컴베이커리카페,음식점 > 카페 > 테마카페 > 디저트카페,02-788-7365,서울 용산구 한강로2가 112-1,서울 용산구 한강대로44길 14,37.53081856304149,126.97058460505436,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,512,0.95,http://place.map.kakao.com/26817378,후암동 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,2128655244,로이터,음식점 > 카페,,서울 중구 필동3가 62-11,서울 중구 필동로 53,37.55673490043307,126.99594832404023,HAEBANGCHON_HUAM,,NO_REGION_MATCH,1597,0.0,http://place.map.kakao.com/2128655244,후암동 루프탑 카페,2026-09-08T22:18:46,,,,NO_REGION_MATCH
KAKAO,1607376461,이스터서울,음식점 > 카페,010-4420-7692,서울 용산구 한강로2가 133,서울 용산구 한강대로 126-4,37.5307543653712,126.969688592871,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,562,0.95,http://place.map.kakao.com/1607376461,후암동 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,578126950,모닝사이드카페,음식점 > 카페,,서울 용산구 한강로2가 61,서울 용산구 한강대로40길 39-11,37.5307071482209,126.971854034322,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,478,0.95,http://place.map.kakao.com/578126950,후암동 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,1069892792,팀앤메리,음식점 > 카페,,서울 중구 필동1가 3-17,서울 중구 퇴계로27길 12-3,37.5617964880173,126.991819135497,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,945,0.7,http://place.map.kakao.com/1069892792,후암동 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,685445756,도화아파트먼트 용산점,음식점 > 카페,070-7799-6985,서울 용산구 한강로2가 148-1,서울 용산구 한강대로38가길 31,37.53005284866531,126.97113926713664,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,567,0.95,http://place.map.kakao.com/685445756,후암동 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,764370388,드로우지,음식점 > 카페,,서울 용산구 이태원동 2-5,서울 용산구 회나무로 83,37.5409854293477,126.995541831055,HAEBANGCHON_HUAM,ITAEWON,ADDRESS:이태원동,707,0.95,http://place.map.kakao.com/764370388,후암동 루프탑 카페,2026-09-08T22:18:46,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,1118850411,아스티에드빌라트카페,음식점 > 카페,,서울 용산구 한남동 744-29,서울 용산구 이태원로49길 13,37.5370481424417,126.999705821579,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,292,0.9,http://place.map.kakao.com/1118850411,후암동 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,2115286549,코제트,음식점 > 카페,02-2139-9011,서울 용산구 한남동 684-12,서울 용산구 대사관로5길 22,37.5352704672116,127.000579291447,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,86,0.9,http://place.map.kakao.com/2115286549,후암동 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,801893852,보난자커피 한남점,음식점 > 카페 > 커피전문점 > 보난자커피,,서울 용산구 한남동 682-12,서울 용산구 이태원로54길 13,37.5377238731259,127.002172414098,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,388,0.9,http://place.map.kakao.com/801893852,후암동 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,1156799842,을지커피,음식점 > 카페,010-3275-1444,서울 중구 저동2가 83-5,서울 중구 마른내로 11-12,37.5652155601551,126.989214302638,HAEBANGCHON_HUAM,JONGNO_EULJIRO,COORDINATE_FALLBACK,532,0.7,http://place.map.kakao.com/1156799842,후암동 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,662216597,향월재카페,음식점 > 카페,,서울 중구 신당동 826-40,서울 중구 동호로17길 83,37.555000394597045,127.00605021163163,HAEBANGCHON_HUAM,,NO_REGION_MATCH,2245,0.0,http://place.map.kakao.com/662216597,후암동 루프탑 카페,2026-09-08T22:18:46,,,,NO_REGION_MATCH
KAKAO,591970180,테이크 블랭크,음식점 > 카페,,서울 용산구 한남동 641-10,서울 용산구 대사관로30길 6-11,37.5327727741546,127.005322062678,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,467,0.9,http://place.map.kakao.com/591970180,후암동 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,980469189,사유의서재카페앤루프탑,음식점 > 카페,,서울 중구 남산동2가 13-1,서울 중구 퇴계로20길 13,37.5596785846541,126.985880825165,HAEBANGCHON_HUAM,,NO_REGION_MATCH,1180,0.0,http://place.map.kakao.com/980469189,후암동 루프탑 카페,2026-09-08T22:18:46,,,,NO_REGION_MATCH
KAKAO,367830691,상국,음식점 > 카페,010-8956-5102,서울 종로구 원서동 134-10,서울 종로구 창덕궁길 47-7,37.5795656775501,126.988882792278,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1064,0.9,http://place.map.kakao.com/367830691,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,388079892,카페진선,음식점 > 카페,,서울 종로구 팔판동 150,서울 종로구 삼청로 59,37.5813827907419,126.980468561274,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1472,0.9,http://place.map.kakao.com/388079892,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,871897654,트마리,음식점 > 카페,010-8189-1071,서울 종로구 권농동 182-7,서울 종로구 서순라길 107-1,37.574965423667,126.991577704968,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,597,0.9,http://place.map.kakao.com/871897654,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1443952279,소진담 안녕인사동점,음식점 > 카페 > 테마카페 > 디저트카페,02-6952-4344,서울 종로구 관훈동 155-2,서울 종로구 인사동길 49,37.574467229154536,126.98355172967167,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,691,0.9,http://place.map.kakao.com/1443952279,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,870916614,티퍼런스 서울,음식점 > 카페 > 테마카페 > 갤러리카페,02-745-1501,서울 종로구 묘동 141,서울 종로구 돈화문로 61,37.5739130138516,126.990930312073,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,467,0.9,http://place.map.kakao.com/870916614,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1640534397,타이거타이거,음식점 > 카페,02-747-1986,서울 종로구 와룡동 172-2,서울 종로구 삼일대로30길 56,37.57433466995089,126.99080800284575,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,508,0.9,http://place.map.kakao.com/1640534397,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1994892698,르프랑루프탑,음식점 > 카페,02-722-5655,서울 종로구 관훈동 21,서울 종로구 인사동길 34-1,37.5738584255132,126.985609861635,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,523,0.9,http://place.map.kakao.com/1994892698,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1146410842,담쟁이집,음식점 > 카페,,서울 종로구 견지동 82,서울 종로구 인사동11길 20,37.5738662787198,126.983645818862,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,638,0.9,http://place.map.kakao.com/1146410842,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1337001435,라르티스타,음식점 > 카페,02-3672-0060,서울 종로구 묘동 128-1,서울 종로구 돈화문로 60,37.57386078982401,126.99137972724151,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,478,0.9,http://place.map.kakao.com/1337001435,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,10405822,반쥴,음식점 > 카페 > 커피전문점,02-735-5437,서울 종로구 관철동 12-16,서울 종로구 삼일대로17길 23,37.5690615964593,126.986190337567,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,269,0.9,http://place.map.kakao.com/10405822,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1822481162,카페랑솜,음식점 > 카페,02-742-2185,서울 종로구 명륜4가 83-1,서울 종로구 대학로11길 22,37.5823322510486,127.000430213367,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1701,0.9,http://place.map.kakao.com/1822481162,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,600622971,카페뷰,음식점 > 카페,,서울 종로구 봉익동 40-1,서울 종로구 서순라길 27-5,37.5720084761953,126.993432227992,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,450,0.9,http://place.map.kakao.com/600622971,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1710534106,두채,음식점 > 카페 > 테마카페 > 디저트카페,070-4633-3825,서울 종로구 연건동 269,서울 종로구 율곡로13가길 8,37.5763496510846,127.000393953351,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1228,0.9,http://place.map.kakao.com/1710534106,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,533666375,스푼 경복궁점,음식점 > 카페 > 테마카페 > 디저트카페,02-743-0919,서울 종로구 적선동 80,서울 종로구 사직로 130,37.57536725609763,126.97332133173451,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1505,0.9,http://place.map.kakao.com/533666375,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,2039117711,카페느티,음식점 > 카페,02-2261-3323,서울 중구 을지로2가 101-21,서울 중구 을지로 97,37.5663732932058,126.98871270452017,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:을지로,404,0.9,http://place.map.kakao.com/2039117711,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,557230756,바캉스커피,음식점 > 카페,070-8803-2326,서울 중구 다동 117,서울 중구 남대문로9길 12,37.5668986043999,126.981753662216,BUKCHON_SEOCHON,JONGNO_EULJIRO,COORDINATE_FALLBACK,726,0.7,http://place.map.kakao.com/557230756,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,2117692443,카페해화,음식점 > 카페,02-984-0320,서울 종로구 명륜4가 54-2,서울 종로구 대명1길 16-12,37.58297646216767,127.00003396450587,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1740,0.9,http://place.map.kakao.com/2117692443,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,25977363,슬로스텝,음식점 > 카페 > 커피전문점,02-762-2229,서울 종로구 동숭동 1-76,서울 종로구 대학로8가길 89,37.58205289030275,127.00355490769638,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1855,0.9,http://place.map.kakao.com/25977363,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,324146172,카페 카다로그,음식점 > 카페,010-2547-1868,서울 중구 을지로2가 101-2,서울 중구 을지로 105,37.566429232264,126.989552565663,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:을지로,400,0.9,http://place.map.kakao.com/324146172,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1398571605,리제로 서울,음식점 > 카페,,서울 종로구 신문로2가 1-348,서울 종로구 경희궁3길 3-5,37.5729539965698,126.968095755928,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1871,0.9,http://place.map.kakao.com/1398571605,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1427828053,퍼블릭가든,음식점 > 카페,0507-1375-3402,서울 종로구 예지동 269-25,서울 종로구 청계천로 199,37.5696606647617,126.999690978029,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,943,0.9,http://place.map.kakao.com/1427828053,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1003594221,심플리커피,음식점 > 카페,02-733-5123,서울 종로구 신문로2가 1-196,서울 종로구 경희궁1길 27,37.57218312090959,126.96951899211285,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1734,0.9,http://place.map.kakao.com/1003594221,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1185361619,파인즈,음식점 > 카페 > 커피전문점,02-318-4005,서울 중구 명동1가 1-3,서울 중구 명동길 73,37.56424847368204,126.98616858874772,BUKCHON_SEOCHON,JONGNO_EULJIRO,COORDINATE_FALLBACK,687,0.7,http://place.map.kakao.com/1185361619,북촌 루프탑 카페,2026-09-08T22:18:46,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,27226023,카페트레블,음식점 > 카페,02-747-1056,서울 종로구 동숭동 129-215,서울 종로구 낙산3길 19-8,37.580003907709,127.006452999541,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1898,0.9,http://place.map.kakao.com/27226023,북촌 루프탑 카페,2026-09-08T22:18:47,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1448715295,에이디디,음식점 > 카페 > 커피전문점,070-4209-7272,서울 중구 주교동 112,서울 중구 을지로27길 29,37.5681073445485,126.999001642057,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:을지로,906,0.9,http://place.map.kakao.com/1448715295,북촌 루프탑 카페,2026-09-08T22:18:47,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,728338956,인터미션,음식점 > 카페,070-8028-4687,서울 종로구 동숭동 129-130,서울 종로구 낙산길 21,37.5805373336675,127.005723964641,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1883,0.9,http://place.map.kakao.com/728338956,북촌 루프탑 카페,2026-09-08T22:18:47,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1156799842,을지커피,음식점 > 카페,010-3275-1444,서울 중구 저동2가 83-5,서울 중구 마른내로 11-12,37.5652155601551,126.989214302638,BUKCHON_SEOCHON,JONGNO_EULJIRO,COORDINATE_FALLBACK,532,0.7,http://place.map.kakao.com/1156799842,북촌 루프탑 카페,2026-09-08T22:18:47,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1398571605,리제로 서울,음식점 > 카페,,서울 종로구 신문로2가 1-348,서울 종로구 경희궁3길 3-5,37.5729539965698,126.968095755928,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1871,0.9,http://place.map.kakao.com/1398571605,서촌 루프탑 카페,2026-09-08T22:18:47,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,533666375,스푼 경복궁점,음식점 > 카페 > 테마카페 > 디저트카페,02-743-0919,서울 종로구 적선동 80,서울 종로구 사직로 130,37.57536725609763,126.97332133173451,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1505,0.9,http://place.map.kakao.com/533666375,서촌 루프탑 카페,2026-09-08T22:18:47,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,388079892,카페진선,음식점 > 카페,,서울 종로구 팔판동 150,서울 종로구 삼청로 59,37.5813827907419,126.980468561274,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1472,0.9,http://place.map.kakao.com/388079892,서촌 루프탑 카페,2026-09-08T22:18:47,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
KAKAO,1003594221,심플리커피,음식점 > 카페,02-733-5123,서울 종로구 신문로2가 1-196,서울 종로구 경희궁1길 27,37.57218312090959,126.96951899211285,BUKCHON_SEOCHON,JONGNO_EULJIRO,ADDRESS:종로구,1734,0.9,http://place.map.kakao.com/1003594221,서촌 루프탑 카페,2026-09-08T22:18:47,,,JONGNO_EULJIRO,OUT_OF_TARGET_REGION
