source,source_place_id,name,category,phone,address,road_address,latitude,longitude,search_region_code,region_code,region_resolution_source,region_distance_m,region_resolution_confidence,source_url,search_query,collected_at,naver_mapx,naver_mapy
KAKAO,1645884004,카페무니,음식점 > 카페,02-565-1592,서울 용산구 후암동 406-58,서울 용산구 신흥로20길 37,37.5471923059041,126.983931155458,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:후암동,310,0.9,http://place.map.kakao.com/1645884004,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,510788595,마우카,음식점 > 카페,,서울 용산구 후암동 406-57,서울 용산구 신흥로20길 39,37.54727881285463,126.98401261281353,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:후암동,322,0.9,http://place.map.kakao.com/510788595,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1240018987,때가이르매 숙대점,음식점 > 카페 > 테마카페 > 디저트카페,070-4320-8495,서울 용산구 남영동 8-2,서울 용산구 두텁바위로 8,37.545074778148,126.97305036800032,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,COORDINATE_FALLBACK,880,0.7,http://place.map.kakao.com/1240018987,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1316697633,르몽블랑,음식점 > 카페 > 테마카페 > 디저트카페,070-8887-8200,서울 용산구 용산동2가 1-91,서울 용산구 신흥로 99-4,37.5448786623818,126.98485501628461,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,169,0.95,http://place.map.kakao.com/1316697633,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1698143190,오잇,음식점 > 카페 > 테마카페 > 디저트카페,0507-1418-2073,서울 용산구 용산동2가 1-471,서울 용산구 신흥로 95,37.54553552087409,126.98509138439792,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,217,0.95,http://place.map.kakao.com/1698143190,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1364425160,타자기,음식점 > 카페,010-4445-8918,서울 용산구 용산동2가 1-508,서울 용산구 신흥로 97-5,37.5452318575497,126.984882102732,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,185,0.95,http://place.map.kakao.com/1364425160,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,27495682,오랑오랑,음식점 > 카페,02-3789-7007,서울 용산구 용산동2가 1-62,서울 용산구 소월로20길 26-14,37.54512916396182,126.98504167590829,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,193,0.95,http://place.map.kakao.com/27495682,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1245122800,카페남산아래,음식점 > 카페,,서울 용산구 용산동2가 1-528,서울 용산구 신흥로 94-1,37.545705791770494,126.98494990220203,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,218,0.95,http://place.map.kakao.com/1245122800,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1978415596,빌라커피,음식점 > 카페,070-8161-8019,서울 용산구 용산동2가 1,서울 용산구 신흥로 101-9,37.5446966669096,126.984904842228,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,169,0.95,http://place.map.kakao.com/1978415596,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,803550065,리암스카페바,음식점 > 카페,,서울 용산구 용산동2가 5-1119,서울 용산구 소월로20길 64,37.5439451465453,126.984239636664,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,126,0.95,http://place.map.kakao.com/803550065,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,469724609,쉘터 해방촌,음식점 > 카페,0503-7151-8980,서울 용산구 용산동2가 19-11,서울 용산구 신흥로11길 49-12,37.5446516920896,126.985504583588,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,221,0.95,http://place.map.kakao.com/469724609,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,879954064,꼮 남산,음식점 > 카페,010-4200-6813,서울 용산구 용산동2가 5-1119,서울 용산구 소월로20길 64,37.5439667740009,126.984265657991,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,126,0.95,http://place.map.kakao.com/879954064,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,214831310,S.caf,음식점 > 카페,010-2238-7912,서울 용산구 용산동2가 14-3,서울 용산구 소월로26길 12,37.5454033064289,126.987062626089,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,372,0.95,http://place.map.kakao.com/214831310,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,2053517065,아뜰리에남산,음식점 > 카페,0507-1485-0282,서울 용산구 용산동2가 34-20,서울 용산구 신흥로7길 51-5,37.5432785111853,126.985040914117,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,225,0.95,http://place.map.kakao.com/2053517065,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,478103433,웰니스카페사유,음식점 > 카페,02-518-8219,서울 용산구 용산동2가 5-84,서울 용산구 신흥로 11,37.5396296181237,126.986328152322,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,616,0.95,http://place.map.kakao.com/478103433,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,737205089,오드시티,음식점 > 카페,0502-5554-4452,서울 용산구 후암동 406-114,서울 용산구 두텁바위로40길 28-14,37.5474977264161,126.983798691131,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:후암동,341,0.9,http://place.map.kakao.com/737205089,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1932939730,해방공원(HB01),음식점 > 카페,02-6956-0157,서울 용산구 용산동2가 1-475,서울 용산구 신흥로 95-7,37.545397671294964,126.9851174382277,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,212,0.95,http://place.map.kakao.com/1932939730,후암동 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,844782189,동양차문화관,음식점 > 카페 > 전통찻집,,서울 종로구 삼청동 35-91,서울 종로구 북촌로11길 76,37.5838628003638,126.983592684909,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:삼청동,732,0.9,http://place.map.kakao.com/844782189,북촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1245067143,그린마일커피 북촌점,음식점 > 카페,02-744-2404,서울 종로구 가회동 11-49,서울 종로구 북촌로 64,37.582385388268,126.985236878217,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:가회동,741,0.9,http://place.map.kakao.com/1245067143,북촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,8113742,파툼,음식점 > 카페,02-739-9888,서울 종로구 삼청동 63-15,서울 종로구 삼청로 86-5,37.583210275679,126.982175371656,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:삼청동,595,0.9,http://place.map.kakao.com/8113742,북촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1252870487,슈퍼샤이 스튜디오&카페,음식점 > 카페 > 테마카페 > 디저트카페,0502-5550-9611,서울 종로구 삼청동 27-28,서울 종로구 북촌로 137-17,37.586971967156096,126.98247790716187,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:삼청동,970,0.9,http://place.map.kakao.com/1252870487,북촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1361315797,피엔에이 서촌,음식점 > 카페,0503-7153-6627,서울 종로구 통의동 7-17,서울 종로구 효자로7길 9,37.5788468937799,126.973311033549,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:통의동,414,0.9,http://place.map.kakao.com/1361315797,북촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1105770594,플랫커피,음식점 > 카페,,서울 종로구 통의동 61-1,서울 종로구 자하문로 14-1,37.57748168271781,126.97241945206056,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:통의동,520,0.9,http://place.map.kakao.com/1105770594,북촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,449373815,헤이븐,음식점 > 카페 > 테마카페 > 디저트카페,02-733-1531,서울 종로구 창성동 153-1,서울 종로구 자하문로 52-1,37.5807538531795,126.971411793473,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:창성동,612,0.9,http://place.map.kakao.com/449373815,북촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1105770594,플랫커피,음식점 > 카페,,서울 종로구 통의동 61-1,서울 종로구 자하문로 14-1,37.57748168271781,126.97241945206056,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:통의동,520,0.9,http://place.map.kakao.com/1105770594,서촌 루프탑 카페,2026-09-08T22:18:47,,
KAKAO,449373815,헤이븐,음식점 > 카페 > 테마카페 > 디저트카페,02-733-1531,서울 종로구 창성동 153-1,서울 종로구 자하문로 52-1,37.5807538531795,126.971411793473,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:창성동,612,0.9,http://place.map.kakao.com/449373815,서촌 루프탑 카페,2026-09-08T22:18:47,,
KAKAO,1361315797,피엔에이 서촌,음식점 > 카페,0503-7153-6627,서울 종로구 통의동 7-17,서울 종로구 효자로7길 9,37.5788468937799,126.973311033549,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:통의동,414,0.9,http://place.map.kakao.com/1361315797,서촌 루프탑 카페,2026-09-08T22:18:47,,
KAKAO,1245067143,그린마일커피 북촌점,음식점 > 카페,02-744-2404,서울 종로구 가회동 11-49,서울 종로구 북촌로 64,37.582385388268,126.985236878217,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:가회동,741,0.9,http://place.map.kakao.com/1245067143,서촌 루프탑 카페,2026-09-08T22:18:47,,
KAKAO,8113742,파툼,음식점 > 카페,02-739-9888,서울 종로구 삼청동 63-15,서울 종로구 삼청로 86-5,37.583210275679,126.982175371656,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:삼청동,595,0.9,http://place.map.kakao.com/8113742,서촌 루프탑 카페,2026-09-08T22:18:47,,
KAKAO,844782189,동양차문화관,음식점 > 카페 > 전통찻집,,서울 종로구 삼청동 35-91,서울 종로구 북촌로11길 76,37.5838628003638,126.983592684909,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:삼청동,732,0.9,http://place.map.kakao.com/844782189,서촌 루프탑 카페,2026-09-08T22:18:47,,
KAKAO,1252870487,슈퍼샤이 스튜디오&카페,음식점 > 카페 > 테마카페 > 디저트카페,0502-5550-9611,서울 종로구 삼청동 27-28,서울 종로구 북촌로 137-17,37.586971967156096,126.98247790716187,BUKCHON_SEOCHON,BUKCHON_SEOCHON,ADDRESS:삼청동,970,0.9,http://place.map.kakao.com/1252870487,서촌 루프탑 카페,2026-09-08T22:18:47,,
